PRACTICE_CODE,GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PRACTICE_LIST_SIZE
F86030,EP,26.0,18OV,6306
F86030,HF,31.0,TOTAL,8162
F86030,HYP,738.0,TOTAL,8162
F86030,LD,24.0,TOTAL,8162
F86030,MH,49.0,TOTAL,8162
F86030,NDH,251.0,18OV,6306
F86030,OB,327.0,18OV,6306
F86030,OST,4.0,50OV,1641
F86030,PAD,7.0,TOTAL,8162
F86030,PC,38.0,TOTAL,8162
F86030,RA,28.0,16OV,6517
F86030,STIA,53.0,TOTAL,8162
F86032,AF,167.0,TOTAL,9347
F86032,AST,439.0,06OV,8627
F86032,CAN,326.0,TOTAL,9347
F86032,CHD,252.0,TOTAL,9347
F86032,CKD,372.0,18OV,7408
F86032,COPD,110.0,TOTAL,9347
F86032,DEM,58.0,TOTAL,9347
F86032,DEP,768.0,18OV,7408
F86032,DM,425.0,17OV,7476
F86032,EP,41.0,18OV,7408
F86032,HF,53.0,TOTAL,9347
F86032,HYP,1204.0,TOTAL,9347
F86032,LD,20.0,TOTAL,9347
F86032,MH,99.0,TOTAL,9347
F86032,NDH,279.0,18OV,7408
F86032,OB,327.0,18OV,7408
F86032,OST,56.0,50OV,3168
F86032,PAD,16.0,TOTAL,9347
F86032,PC,34.0,TOTAL,9347
F86032,RA,51.0,16OV,7554
F86032,STIA,138.0,TOTAL,9347
F86034,AF,47.0,TOTAL,5783
F86034,AST,242.0,06OV,5310
F86034,CAN,112.0,TOTAL,5783
F86034,CHD,154.0,TOTAL,5783
F86034,CKD,99.0,18OV,4307
F86034,COPD,51.0,TOTAL,5783
F86034,DEM,21.0,TOTAL,5783
F86034,DEP,182.0,18OV,4307
F86034,DM,429.0,17OV,4399
F86034,EP,23.0,18OV,4307
F86034,HF,22.0,TOTAL,5783
F86034,HYP,726.0,TOTAL,5783
F86034,LD,51.0,TOTAL,5783
F86034,MH,41.0,TOTAL,5783
F86034,NDH,150.0,18OV,4307
F86034,OB,279.0,18OV,4307
F86034,OST,6.0,50OV,1485
F86034,PAD,7.0,TOTAL,5783
F86034,PC,30.0,TOTAL,5783
F86034,RA,36.0,16OV,4482
F86034,STIA,60.0,TOTAL,5783
F86036,AF,125.0,TOTAL,14740
F86036,AST,691.0,06OV,13634
F86036,CAN,304.0,TOTAL,14740
F86036,CHD,231.0,TOTAL,14740
F86036,CKD,320.0,18OV,11557
F86036,COPD,113.0,TOTAL,14740
F86036,DEM,55.0,TOTAL,14740
F86036,DEP,804.0,18OV,11557
F86036,DM,790.0,17OV,11691
F86036,EP,81.0,18OV,11557
F86036,HF,73.0,TOTAL,14740
F86036,HYP,1421.0,TOTAL,14740
F86036,LD,127.0,TOTAL,14740
F86036,MH,219.0,TOTAL,14740
F86036,NDH,311.0,18OV,11557
F86036,OB,830.0,18OV,11557
F86036,OST,2.0,50OV,4024
F86036,PAD,26.0,TOTAL,14740
F86036,PC,40.0,TOTAL,14740
F86036,RA,68.0,16OV,11845
F86036,STIA,132.0,TOTAL,14740
F86038,AF,59.0,TOTAL,11485
F86038,AST,579.0,06OV,10604
F86038,CAN,139.0,TOTAL,11485
F86038,CHD,254.0,TOTAL,11485
F86038,CKD,250.0,18OV,8527
F86038,COPD,48.0,TOTAL,11485
F86038,DEM,30.0,TOTAL,11485
F86038,DEP,915.0,18OV,8527
F86038,DM,798.0,17OV,8672
F86038,EP,53.0,18OV,8527
F86038,HF,45.0,TOTAL,11485
F86038,HYP,1065.0,TOTAL,11485
F86038,LD,46.0,TOTAL,11485
F86038,MH,129.0,TOTAL,11485
F86038,NDH,460.0,18OV,8527
F86038,OB,1031.0,18OV,8527
F86038,OST,0.0,50OV,2492
F86038,PAD,22.0,TOTAL,11485
F86038,PC,11.0,TOTAL,11485
F86038,RA,44.0,16OV,8850
F86038,STIA,110.0,TOTAL,11485
F86040,AF,29.0,TOTAL,5285
F86040,AST,180.0,06OV,4866
F86040,CAN,55.0,TOTAL,5285
F86040,CHD,86.0,TOTAL,5285
F86040,CKD,32.0,18OV,3901
F86040,COPD,56.0,TOTAL,5285
F86040,DEM,7.0,TOTAL,5285
F86040,DEP,238.0,18OV,3901
F86040,DM,387.0,17OV,3979
F86040,EP,16.0,18OV,3901
F86040,HF,20.0,TOTAL,5285
F86040,HYP,497.0,TOTAL,5285
F86040,LD,19.0,TOTAL,5285
F86040,MH,48.0,TOTAL,5285
F86040,NDH,195.0,18OV,3901
F86040,OB,139.0,18OV,3901
F86040,OST,5.0,50OV,1231
F86040,PAD,6.0,TOTAL,5285
F86040,PC,4.0,TOTAL,5285
F86040,RA,19.0,16OV,4051
F86040,STIA,42.0,TOTAL,5285
F86042,AF,36.0,TOTAL,6290
F86042,AST,244.0,06OV,5720
F86042,CAN,84.0,TOTAL,6290
F86042,CHD,98.0,TOTAL,6290
F86042,CKD,77.0,18OV,4452
F86042,COPD,21.0,TOTAL,6290
F86042,DEM,12.0,TOTAL,6290
F86042,DEP,313.0,18OV,4452
F86042,DM,533.0,17OV,4539
F86042,EP,22.0,18OV,4452
F86042,HF,19.0,TOTAL,6290
F86042,HYP,643.0,TOTAL,6290
F86042,LD,19.0,TOTAL,6290
F86042,MH,51.0,TOTAL,6290
F86042,NDH,443.0,18OV,4452
F86042,OB,429.0,18OV,4452
F86042,OST,12.0,50OV,1241
F86042,PAD,7.0,TOTAL,6290
F86042,PC,5.0,TOTAL,6290
F86042,RA,42.0,16OV,4630
F86042,STIA,39.0,TOTAL,6290
F86044,AF,44.0,TOTAL,10394
F86044,AST,360.0,06OV,9456
F86044,CAN,114.0,TOTAL,10394
F86044,CHD,88.0,TOTAL,10394
F86044,CKD,227.0,18OV,8416
F86044,COPD,35.0,TOTAL,10394
F86044,DEM,19.0,TOTAL,10394
F86044,DEP,765.0,18OV,8416
F86044,DM,425.0,17OV,8487
F86044,EP,29.0,18OV,8416
F86044,HF,29.0,TOTAL,10394
F86044,HYP,764.0,TOTAL,10394
F86044,LD,30.0,TOTAL,10394
F86044,MH,123.0,TOTAL,10394
F86044,NDH,246.0,18OV,8416
F86044,OB,437.0,18OV,8416
F86044,OST,3.0,50OV,1955
F86044,PAD,13.0,TOTAL,10394
F86044,PC,9.0,TOTAL,10394
F86044,RA,46.0,16OV,8556
F86044,STIA,64.0,TOTAL,10394
F86045,AF,12.0,TOTAL,2033
F86045,AST,100.0,06OV,1952
F86045,CAN,41.0,TOTAL,2033
F86045,CHD,53.0,TOTAL,2033
F86045,CKD,60.0,18OV,1705
F86045,COPD,20.0,TOTAL,2033
F86045,DEM,9.0,TOTAL,2033
F86045,DEP,169.0,18OV,1705
F86045,DM,135.0,17OV,1728
F86045,EP,6.0,18OV,1705
F86045,HF,9.0,TOTAL,2033
F86045,HYP,261.0,TOTAL,2033
F86045,LD,10.0,TOTAL,2033
F86045,MH,37.0,TOTAL,2033
F86045,NDH,73.0,18OV,1705
F86045,OB,204.0,18OV,1705
F86045,OST,2.0,50OV,572
F86045,PAD,4.0,TOTAL,2033
F86045,PC,6.0,TOTAL,2033
F86045,RA,9.0,16OV,1753
F86045,STIA,22.0,TOTAL,2033
F86057,AF,106.0,TOTAL,6604
F86057,AST,310.0,06OV,6106
F86057,CAN,188.0,TOTAL,6604
F86057,CHD,207.0,TOTAL,6604
F86057,CKD,214.0,18OV,5162
F86057,COPD,106.0,TOTAL,6604
F86057,DEM,31.0,TOTAL,6604
F86057,DEP,573.0,18OV,5162
F86057,DM,442.0,17OV,5228
F86057,EP,30.0,18OV,5162
F86057,HF,59.0,TOTAL,6604
F86057,HYP,913.0,TOTAL,6604
F86057,LD,19.0,TOTAL,6604
F86057,MH,50.0,TOTAL,6604
F86057,NDH,343.0,18OV,5162
F86057,OB,386.0,18OV,5162
F86057,OST,12.0,50OV,2180
F86057,PAD,29.0,TOTAL,6604
F86057,PC,16.0,TOTAL,6604
F86057,RA,33.0,16OV,5302
F86057,STIA,93.0,TOTAL,6604
F86058,AF,112.0,TOTAL,16708
F86058,AST,666.0,06OV,15337
F86058,CAN,249.0,TOTAL,16708
F86058,CHD,217.0,TOTAL,16708
F86058,CKD,348.0,18OV,12973
F86058,COPD,112.0,TOTAL,16708
F86058,DEM,28.0,TOTAL,16708
F86058,DEP,1129.0,18OV,12973
F86058,DM,774.0,17OV,13141
F86058,EP,56.0,18OV,12973
F86058,HF,95.0,TOTAL,16708
F86058,HYP,1474.0,TOTAL,16708
F86058,LD,123.0,TOTAL,16708
F86058,MH,197.0,TOTAL,16708
F86058,NDH,430.0,18OV,12973
F86058,OB,999.0,18OV,12973
F86058,OST,7.0,50OV,3321
F86058,PAD,38.0,TOTAL,16708
F86058,PC,74.0,TOTAL,16708
F86058,RA,59.0,16OV,13312
F86058,STIA,118.0,TOTAL,16708
F86060,AF,137.0,TOTAL,15852
F86060,AST,709.0,06OV,14652
F86060,CAN,261.0,TOTAL,15852
F86060,CHD,315.0,TOTAL,15852
F86060,CKD,385.0,18OV,11879
F86060,COPD,69.0,TOTAL,15852
F86060,DEM,82.0,TOTAL,15852
F86060,DEP,760.0,18OV,11879
F86060,DM,1382.0,17OV,12101
F86060,EP,50.0,18OV,11879
F86060,HF,62.0,TOTAL,15852
F86060,HYP,1620.0,TOTAL,15852
F86060,LD,71.0,TOTAL,15852
F86060,MH,110.0,TOTAL,15852
F86060,NDH,435.0,18OV,11879
F86060,OB,858.0,18OV,11879
F86060,OST,2.0,50OV,3962
F86060,PAD,22.0,TOTAL,15852
F86060,PC,35.0,TOTAL,15852
F86060,RA,78.0,16OV,12309
F86060,STIA,150.0,TOTAL,15852
F86062,AF,72.0,TOTAL,7156
F86062,AST,309.0,06OV,6648
F86062,CAN,122.0,TOTAL,7156
F86062,CHD,141.0,TOTAL,7156
F86062,CKD,168.0,18OV,5706
F86062,COPD,61.0,TOTAL,7156
F86062,DEM,20.0,TOTAL,7156
F86062,DEP,362.0,18OV,5706
F86062,DM,454.0,17OV,5774
F86062,EP,25.0,18OV,5706
F86062,HF,40.0,TOTAL,7156
F86062,HYP,806.0,TOTAL,7156
F86062,LD,32.0,TOTAL,7156
F86062,MH,85.0,TOTAL,7156
F86062,NDH,231.0,18OV,5706
F86062,OB,439.0,18OV,5706
F86062,OST,2.0,50OV,2004
F86062,PAD,12.0,TOTAL,7156
F86062,PC,6.0,TOTAL,7156
F86062,RA,35.0,16OV,5840
F86062,STIA,71.0,TOTAL,7156
F86064,AF,83.0,TOTAL,4865
F86064,AST,267.0,06OV,4605
F86064,CAN,179.0,TOTAL,4865
F86064,CHD,101.0,TOTAL,4865
F86064,CKD,96.0,18OV,3858
F86064,COPD,47.0,TOTAL,4865
F86064,DEM,25.0,TOTAL,4865
F86064,DEP,327.0,18OV,3858
F86064,DM,226.0,17OV,3919
F86064,EP,11.0,18OV,3858
F86064,HF,36.0,TOTAL,4865
F86064,HYP,609.0,TOTAL,4865
F86064,LD,14.0,TOTAL,4865
F86064,MH,48.0,TOTAL,4865
F86064,NDH,224.0,18OV,3858
F86064,OB,302.0,18OV,3858
F86064,OST,2.0,50OV,1725
F86064,PAD,13.0,TOTAL,4865
F86064,PC,7.0,TOTAL,4865
F86064,RA,20.0,16OV,3990
F86064,STIA,52.0,TOTAL,4865
F86066,AF,127.0,TOTAL,8190
F86066,AST,362.0,06OV,7585
F86066,CAN,200.0,TOTAL,8190
F86066,CHD,144.0,TOTAL,8190
F86066,CKD,126.0,18OV,6453
F86066,COPD,89.0,TOTAL,8190
F86066,DEM,38.0,TOTAL,8190
F86066,DEP,782.0,18OV,6453
F86066,DM,349.0,17OV,6540
F86066,EP,37.0,18OV,6453
F86066,HF,100.0,TOTAL,8190
F86066,HYP,878.0,TOTAL,8190
F86066,LD,20.0,TOTAL,8190
F86066,MH,72.0,TOTAL,8190
F86066,NDH,394.0,18OV,6453
F86066,OB,459.0,18OV,6453
F86066,OST,2.0,50OV,2656
F86066,PAD,23.0,TOTAL,8190
F86066,PC,24.0,TOTAL,8190
F86066,RA,51.0,16OV,6626
F86066,STIA,94.0,TOTAL,8190
F86074,AF,94.0,TOTAL,15104
F86074,AST,703.0,06OV,13981
F86074,CAN,196.0,TOTAL,15104
F86074,CHD,255.0,TOTAL,15104
F86074,CKD,304.0,18OV,11779
F86074,COPD,116.0,TOTAL,15104
F86074,DEM,36.0,TOTAL,15104
F86074,DEP,572.0,18OV,11779
F86074,DM,869.0,17OV,11944
F86074,EP,42.0,18OV,11779
F86074,HF,66.0,TOTAL,15104
F86074,HYP,1478.0,TOTAL,15104
F86074,LD,49.0,TOTAL,15104
F86074,MH,160.0,TOTAL,15104
F86074,NDH,255.0,18OV,11779
F86074,OB,771.0,18OV,11779
F86074,OST,0.0,50OV,3339
F86074,PAD,289.0,TOTAL,15104
F86074,PC,12.0,TOTAL,15104
F86074,RA,55.0,16OV,12140
F86074,STIA,107.0,TOTAL,15104
F86078,AF,169.0,TOTAL,6863
F86078,AST,369.0,06OV,6568
F86078,CAN,260.0,TOTAL,6863
F86078,CHD,174.0,TOTAL,6863
F86078,CKD,156.0,18OV,5679
F86078,COPD,75.0,TOTAL,6863
F86078,DEM,51.0,TOTAL,6863
F86078,DEP,543.0,18OV,5679
F86078,DM,342.0,17OV,5763
F86078,EP,35.0,18OV,5679
F86078,HF,49.0,TOTAL,6863
F86078,HYP,1075.0,TOTAL,6863
F86078,LD,18.0,TOTAL,6863
F86078,MH,63.0,TOTAL,6863
F86078,NDH,143.0,18OV,5679
F86078,OB,254.0,18OV,5679
F86078,OST,12.0,50OV,3031
F86078,PAD,17.0,TOTAL,6863
F86078,PC,11.0,TOTAL,6863
F86078,RA,49.0,16OV,5839
F86078,STIA,107.0,TOTAL,6863
F86081,AF,43.0,TOTAL,6346
F86081,AST,257.0,06OV,5930
F86081,CAN,120.0,TOTAL,6346
F86081,CHD,156.0,TOTAL,6346
F86081,CKD,112.0,18OV,4915
F86081,COPD,31.0,TOTAL,6346
F86081,DEM,23.0,TOTAL,6346
F86081,DEP,177.0,18OV,4915
F86081,DM,581.0,17OV,4996
F86081,EP,19.0,18OV,4915
F86081,HF,15.0,TOTAL,6346
F86081,HYP,833.0,TOTAL,6346
F86081,LD,21.0,TOTAL,6346
F86081,MH,48.0,TOTAL,6346
F86081,NDH,161.0,18OV,4915
F86081,OB,335.0,18OV,4915
F86081,OST,16.0,50OV,1941
F86081,PAD,16.0,TOTAL,6346
F86081,PC,10.0,TOTAL,6346
F86081,RA,52.0,16OV,5083
F86081,STIA,53.0,TOTAL,6346
F86082,AF,45.0,TOTAL,5982
F86082,AST,328.0,06OV,5539
F86082,CAN,84.0,TOTAL,5982
F86082,CHD,172.0,TOTAL,5982
F86082,CKD,162.0,18OV,4549
F86082,COPD,37.0,TOTAL,5982
F86082,DEM,20.0,TOTAL,5982
F86082,DEP,280.0,18OV,4549
F86082,DM,592.0,17OV,4629
F86082,EP,20.0,18OV,4549
F86082,HF,36.0,TOTAL,5982
F86082,HYP,768.0,TOTAL,5982
F86082,LD,30.0,TOTAL,5982
F86082,MH,54.0,TOTAL,5982
F86082,NDH,565.0,18OV,4549
F86082,OB,494.0,18OV,4549
F86082,OST,1.0,50OV,1432
F86082,PAD,22.0,TOTAL,5982
F86082,PC,27.0,TOTAL,5982
F86082,RA,48.0,16OV,4705
F86082,STIA,71.0,TOTAL,5982
F86083,AF,63.0,TOTAL,6577
F86083,AST,307.0,06OV,6207
F86083,CAN,131.0,TOTAL,6577
F86083,CHD,247.0,TOTAL,6577
F86083,CKD,103.0,18OV,5374
F86083,COPD,39.0,TOTAL,6577
F86083,DEM,31.0,TOTAL,6577
F86083,DEP,349.0,18OV,5374
F86083,DM,714.0,17OV,5457
F86083,EP,18.0,18OV,5374
F86083,HF,26.0,TOTAL,6577
F86083,HYP,1075.0,TOTAL,6577
F86083,LD,14.0,TOTAL,6577
F86083,MH,50.0,TOTAL,6577
F86083,NDH,406.0,18OV,5374
F86083,OB,364.0,18OV,5374
F86083,OST,22.0,50OV,2292
F86083,PAD,21.0,TOTAL,6577
F86083,PC,3.0,TOTAL,6577
F86083,RA,44.0,16OV,5537
F86083,STIA,80.0,TOTAL,6577
F86085,AF,21.0,TOTAL,3333
F86085,AST,123.0,06OV,3097
F86085,CAN,44.0,TOTAL,3333
F86085,CHD,78.0,TOTAL,3333
F86085,CKD,21.0,18OV,2654
F86085,COPD,26.0,TOTAL,3333
F86085,DEM,7.0,TOTAL,3333
F86085,DEP,173.0,18OV,2654
F86085,DM,240.0,17OV,2702
F86085,EP,19.0,18OV,2654
F86085,HF,13.0,TOTAL,3333
F86085,HYP,355.0,TOTAL,3333
F86085,LD,16.0,TOTAL,3333
F86085,MH,50.0,TOTAL,3333
F86085,NDH,108.0,18OV,2654
F86085,OB,144.0,18OV,2654
F86085,OST,3.0,50OV,978
F86085,PAD,7.0,TOTAL,3333
F86085,PC,7.0,TOTAL,3333
F86085,RA,12.0,16OV,2738
F86085,STIA,27.0,TOTAL,3333
F86086,AF,37.0,TOTAL,6215
F86086,AST,258.0,06OV,5644
F86086,CAN,79.0,TOTAL,6215
F86086,CHD,90.0,TOTAL,6215
F86086,CKD,103.0,18OV,4565
F86086,COPD,31.0,TOTAL,6215
F86086,DEM,14.0,TOTAL,6215
F86086,DEP,432.0,18OV,4565
F86086,DM,322.0,17OV,4642
F86086,EP,24.0,18OV,4565
F86086,HF,15.0,TOTAL,6215
F86086,HYP,504.0,TOTAL,6215
F86086,LD,27.0,TOTAL,6215
F86086,MH,85.0,TOTAL,6215
F86086,NDH,88.0,18OV,4565
F86086,OB,296.0,18OV,4565
F86086,OST,2.0,50OV,1433
F86086,PAD,9.0,TOTAL,6215
F86086,PC,8.0,TOTAL,6215
F86086,RA,23.0,16OV,4718
F86086,STIA,46.0,TOTAL,6215
F86087,AF,60.0,TOTAL,7775
F86087,AST,260.0,06OV,7157
F86087,CAN,119.0,TOTAL,7775
F86087,CHD,152.0,TOTAL,7775
F86087,CKD,150.0,18OV,5853
F86087,COPD,41.0,TOTAL,7775
F86087,DEM,38.0,TOTAL,7775
F86087,DEP,268.0,18OV,5853
F86087,DM,639.0,17OV,5956
F86087,EP,25.0,18OV,5853
F86087,HF,23.0,TOTAL,7775
F86087,HYP,868.0,TOTAL,7775
F86087,LD,34.0,TOTAL,7775
F86087,MH,87.0,TOTAL,7775
F86087,NDH,495.0,18OV,5853
F86087,OB,377.0,18OV,5853
F86087,OST,4.0,50OV,1825
F86087,PAD,14.0,TOTAL,7775
F86087,PC,24.0,TOTAL,7775
F86087,RA,37.0,16OV,6054
F86087,STIA,53.0,TOTAL,7775
F86088,AF,43.0,TOTAL,4965
F86088,AST,256.0,06OV,4694
F86088,CAN,88.0,TOTAL,4965
F86088,CHD,104.0,TOTAL,4965
F86088,CKD,185.0,18OV,4123
F86088,COPD,36.0,TOTAL,4965
F86088,DEM,16.0,TOTAL,4965
F86088,DEP,336.0,18OV,4123
F86088,DM,372.0,17OV,4172
F86088,EP,19.0,18OV,4123
F86088,HF,45.0,TOTAL,4965
F86088,HYP,678.0,TOTAL,4965
F86088,LD,29.0,TOTAL,4965
F86088,MH,56.0,TOTAL,4965
F86088,NDH,163.0,18OV,4123
F86088,OB,232.0,18OV,4123
F86088,OST,3.0,50OV,1510
F86088,PAD,9.0,TOTAL,4965
F86088,PC,8.0,TOTAL,4965
F86088,RA,21.0,16OV,4223
F86088,STIA,32.0,TOTAL,4965
F86607,AF,130.0,TOTAL,15508
F86607,AST,824.0,06OV,14223
F86607,CAN,339.0,TOTAL,15508
F86607,CHD,196.0,TOTAL,15508
F86607,CKD,370.0,18OV,11851
F86607,COPD,96.0,TOTAL,15508
F86607,DEM,67.0,TOTAL,15508
F86607,DEP,1383.0,18OV,11851
F86607,DM,693.0,17OV,11977
F86607,EP,77.0,18OV,11851
F86607,HF,68.0,TOTAL,15508
F86607,HYP,1311.0,TOTAL,15508
F86607,LD,86.0,TOTAL,15508
F86607,MH,213.0,TOTAL,15508
F86607,NDH,262.0,18OV,11851
F86607,OB,800.0,18OV,11851
F86607,OST,3.0,50OV,3464
F86607,PAD,32.0,TOTAL,15508
F86607,PC,15.0,TOTAL,15508
F86607,RA,62.0,16OV,12137
F86607,STIA,125.0,TOTAL,15508
F86612,AF,50.0,TOTAL,3327
F86612,AST,173.0,06OV,3117
F86612,CAN,102.0,TOTAL,3327
F86612,CHD,92.0,TOTAL,3327
F86612,CKD,88.0,18OV,2578
F86612,COPD,24.0,TOTAL,3327
F86612,DEM,13.0,TOTAL,3327
F86612,DEP,150.0,18OV,2578
F86612,DM,273.0,17OV,2622
F86612,EP,15.0,18OV,2578
F86612,HF,20.0,TOTAL,3327
F86612,HYP,480.0,TOTAL,3327
F86612,LD,12.0,TOTAL,3327
F86612,MH,18.0,TOTAL,3327
F86612,NDH,43.0,18OV,2578
F86612,OB,192.0,18OV,2578
F86612,OST,1.0,50OV,1106
F86612,PAD,8.0,TOTAL,3327
F86612,PC,8.0,TOTAL,3327
F86612,RA,25.0,16OV,2655
F86612,STIA,56.0,TOTAL,3327
F86616,AF,122.0,TOTAL,7995
F86616,AST,444.0,06OV,7197
F86616,CAN,194.0,TOTAL,7995
F86616,CHD,162.0,TOTAL,7995
F86616,CKD,345.0,18OV,6041
F86616,COPD,75.0,TOTAL,7995
F86616,DEM,72.0,TOTAL,7995
F86616,DEP,687.0,18OV,6041
F86616,DM,379.0,17OV,6125
F86616,EP,32.0,18OV,6041
F86616,HF,71.0,TOTAL,7995
F86616,HYP,845.0,TOTAL,7995
F86616,LD,36.0,TOTAL,7995
F86616,MH,53.0,TOTAL,7995
F86616,NDH,172.0,18OV,6041
F86616,OB,551.0,18OV,6041
F86616,OST,15.0,50OV,2237
F86616,PAD,24.0,TOTAL,7995
F86616,PC,24.0,TOTAL,7995
F86616,RA,45.0,16OV,6209
F86616,STIA,87.0,TOTAL,7995
F86621,AF,50.0,TOTAL,6459
F86621,AST,288.0,06OV,5987
F86621,CAN,130.0,TOTAL,6459
F86621,CHD,108.0,TOTAL,6459
F86621,CKD,204.0,18OV,5351
F86621,COPD,31.0,TOTAL,6459
F86621,DEM,12.0,TOTAL,6459
F86621,DEP,357.0,18OV,5351
F86621,DM,321.0,17OV,5404
F86621,EP,17.0,18OV,5351
F86621,HF,30.0,TOTAL,6459
F86621,HYP,596.0,TOTAL,6459
F86621,LD,14.0,TOTAL,6459
F86621,MH,83.0,TOTAL,6459
F86621,NDH,140.0,18OV,5351
F86621,OB,294.0,18OV,5351
F86621,OST,3.0,50OV,1604
F86621,PAD,17.0,TOTAL,6459
F86621,PC,15.0,TOTAL,6459
F86621,RA,24.0,16OV,5445
F86621,STIA,54.0,TOTAL,6459
F86624,AF,39.0,TOTAL,3124
F86624,AST,139.0,06OV,2959
F86624,CAN,61.0,TOTAL,3124
F86624,CHD,87.0,TOTAL,3124
F86624,CKD,14.0,18OV,2446
F86624,COPD,20.0,TOTAL,3124
F86624,DEM,12.0,TOTAL,3124
F86624,DEP,236.0,18OV,2446
F86624,DM,240.0,17OV,2490
F86624,EP,9.0,18OV,2446
F86624,HF,12.0,TOTAL,3124
F86624,HYP,341.0,TOTAL,3124
F86624,LD,8.0,TOTAL,3124
F86624,MH,28.0,TOTAL,3124
F86624,NDH,61.0,18OV,2446
F86624,OB,171.0,18OV,2446
F86624,OST,2.0,50OV,1150
F86624,PAD,12.0,TOTAL,3124
F86624,PC,8.0,TOTAL,3124
F86624,RA,17.0,16OV,2544
F86624,STIA,26.0,TOTAL,3124
F86625,AF,59.0,TOTAL,5825
F86625,AST,263.0,06OV,5510
F86625,CAN,134.0,TOTAL,5825
F86625,CHD,134.0,TOTAL,5825
F86625,CKD,210.0,18OV,4650
F86625,COPD,50.0,TOTAL,5825
F86625,DEM,19.0,TOTAL,5825
F86625,DEP,360.0,18OV,4650
F86625,DM,431.0,17OV,4724
F86625,EP,33.0,18OV,4650
F86625,HF,46.0,TOTAL,5825
F86625,HYP,685.0,TOTAL,5825
F86625,LD,34.0,TOTAL,5825
F86625,MH,91.0,TOTAL,5825
F86625,NDH,72.0,18OV,4650
F86625,OB,427.0,18OV,4650
F86625,OST,3.0,50OV,1772
F86625,PAD,21.0,TOTAL,5825
F86625,PC,9.0,TOTAL,5825
F86625,RA,24.0,16OV,4795
F86625,STIA,70.0,TOTAL,5825
F86626,AF,49.0,TOTAL,7028
F86626,AST,236.0,06OV,6484
F86626,CAN,74.0,TOTAL,7028
F86626,CHD,90.0,TOTAL,7028
F86626,CKD,120.0,18OV,5460
F86626,COPD,28.0,TOTAL,7028
F86626,DEM,13.0,TOTAL,7028
F86626,DEP,426.0,18OV,5460
F86626,DM,310.0,17OV,5517
F86626,EP,22.0,18OV,5460
F86626,HF,27.0,TOTAL,7028
F86626,HYP,545.0,TOTAL,7028
F86626,LD,17.0,TOTAL,7028
F86626,MH,50.0,TOTAL,7028
F86626,NDH,138.0,18OV,5460
F86626,OB,312.0,18OV,5460
F86626,OST,6.0,50OV,1439
F86626,PAD,11.0,TOTAL,7028
F86626,PC,3.0,TOTAL,7028
F86626,RA,21.0,16OV,5598
F86626,STIA,25.0,TOTAL,7028
F86627,AF,272.0,TOTAL,13221
F86627,AST,817.0,06OV,12449
F86627,CAN,376.0,TOTAL,13221
F86627,CHD,363.0,TOTAL,13221
F86627,CKD,712.0,18OV,10533
F86627,COPD,226.0,TOTAL,13221
F86627,DEM,104.0,TOTAL,13221
F86627,DEP,1599.0,18OV,10533
F86627,DM,818.0,17OV,10702
F86627,EP,101.0,18OV,10533
F86627,HF,123.0,TOTAL,13221
F86627,HYP,1831.0,TOTAL,13221
F86627,LD,77.0,TOTAL,13221
F86627,MH,213.0,TOTAL,13221
F86627,NDH,419.0,18OV,10533
F86627,OB,1246.0,18OV,10533
F86627,OST,8.0,50OV,4907
F86627,PAD,69.0,TOTAL,13221
F86627,PC,52.0,TOTAL,13221
F86627,RA,82.0,16OV,10828
F86627,STIA,208.0,TOTAL,13221
F86637,AF,50.0,TOTAL,5017
F86637,AST,268.0,06OV,4665
F86637,CAN,110.0,TOTAL,5017
F86637,CHD,135.0,TOTAL,5017
F86637,CKD,95.0,18OV,3925
F86637,COPD,33.0,TOTAL,5017
F86637,DEM,20.0,TOTAL,5017
F86637,DEP,190.0,18OV,3925
F86637,DM,439.0,17OV,3991
F86637,EP,14.0,18OV,3925
F86637,HF,23.0,TOTAL,5017
F86637,HYP,617.0,TOTAL,5017
F86637,LD,11.0,TOTAL,5017
F86637,MH,50.0,TOTAL,5017
F86637,NDH,356.0,18OV,3925
F86637,OB,311.0,18OV,3925
F86637,OST,7.0,50OV,1664
F86637,PAD,18.0,TOTAL,5017
F86637,PC,2.0,TOTAL,5017
F86637,RA,27.0,16OV,4052
F86637,STIA,81.0,TOTAL,5017
F86638,AF,80.0,TOTAL,5200
F86638,AST,246.0,06OV,4770
F86638,CAN,134.0,TOTAL,5200
F86638,CHD,142.0,TOTAL,5200
F86638,CKD,252.0,18OV,4057
F86638,COPD,71.0,TOTAL,5200
F86638,DEM,55.0,TOTAL,5200
F86638,DEP,263.0,18OV,4057
F86638,DM,378.0,17OV,4105
F86638,EP,25.0,18OV,4057
F86638,HF,65.0,TOTAL,5200
F86638,HYP,779.0,TOTAL,5200
F86638,LD,27.0,TOTAL,5200
F86638,MH,50.0,TOTAL,5200
F86638,NDH,249.0,18OV,4057
F86638,OB,224.0,18OV,4057
F86638,OST,47.0,50OV,1666
F86638,PAD,19.0,TOTAL,5200
F86638,PC,70.0,TOTAL,5200
F86638,RA,31.0,16OV,4151
F86638,STIA,63.0,TOTAL,5200
F86641,AF,99.0,TOTAL,7905
F86641,AST,407.0,06OV,7179
F86641,CAN,214.0,TOTAL,7905
F86641,CHD,141.0,TOTAL,7905
F86641,CKD,73.0,18OV,6068
